index,id,SMILES,FFV,SMILES_Length,Stars,Carbons,Oxygens,Nitrogens,Equals,split,MolWt,NumValenceElectrons,TPSA,AliphRings,AroRings,Rotatable_Bonds,H_Bonds,Balaban_J_value
5628,1526713439,*CCc1ccc(*)s1,0.39157828,13,2,6,0,0,0,train,110.18099999999998,36.0,0.0,0.0,1.0,2.0,0.0,2.613882432121332
4114,1112294940,*OP(=O)(Oc1c(Cl)cc(Cl)cc1Cl)Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,0.36280983,54,2,12,4,0,1,train,489.2890000000002,128.0,44.760000000000005,0.0,2.0,5.0,2.0,2.4901948790709145
7861,2116043723,*c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)c3)c2)c1,0.35854556,79,2,34,6,2,4,train,550.5260000000004,200.0,93.22,2.0,5.0,6.0,4.0,1.1279588827124336
698,195032699,*Nc1ccc(-c2ccc(N*)c(Cc3ccccc3)c2)cc1Cc1ccccc1,0.3464418,45,2,26,0,2,0,train,362.4760000000001,136.0,24.06,0.0,4.0,7.0,2.0,1.690695689477091
7351,1984715605,*CC(O*)C(C)(C)C,0.38045208,15,2,6,1,0,0,train,100.16099999999999,42.0,9.23,0.0,0.0,2.0,0.5,3.792907831779043
7671,2070158798,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc(Br)cc2)cc1,0.36519909,47,2,20,5,0,2,train,411.20700000000005,128.0,61.83,0.0,3.0,6.0,2.5,1.898220769123545
6665,1809372811,*c1ccc2oc(-c3ccc(C(c4ccccc4)(c4ccc(-c5nc6cc(C(*)(c7ccccc7)C(F)(F)F)ccc6o5)cc4)C(F)(F)F)cc3)nc2c1,0.43791406,96,2,42,2,2,0,train,702.6540000000002,256.0,52.06,0.0,8.0,7.0,2.0,1.1920841775462436
301,85350789,*O[Si](*)(CCCOCCOC)CCCOCCOC,0.37513853,27,2,12,5,0,0,train,278.42099999999994,108.0,46.150000000000006,0.0,0.0,15.0,2.5,3.570141642603045
6491,1763751155,*CCOCCOCCOCCOCCOCCOC(=O)c1cccc(C(=O)O*)c1,0.34081676,41,2,20,9,0,2,train,412.4350000000001,162.0,98.75000000000001,0.0,1.0,19.0,4.5,1.90384528734354
3807,1033918415,*c1cc(OCCCCCCCC)cc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,0.37173532,68,2,30,6,2,4,train,510.5460000000003,192.0,93.22,2.0,3.0,11.0,4.0,1.2970109793012419
4582,1237730261,*Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)C=CC4=O)c3)cc2)cc1,0.34689977,67,2,27,4,3,5,train,451.4820000000002,168.0,95.57999999999998,1.0,3.0,7.0,4.5,1.5640672652124263
6274,1701314200,*Nc1ccc(C2(c3ccc(N*)cc3)C3=C(C=CCC=C3)c3ccccc32)cc1,0.36502239,51,2,26,0,2,3,train,360.46000000000004,134.0,24.06,2.0,3.0,4.0,2.0,1.8734451848332951
7123,1924314985,*C(=O)Nc1cccc(NC(=O)C=Cc2cccc(N3C(=O)c4ccc(*)cc4C3=O)c2)c1,0.33727257,58,2,24,4,3,5,train,409.4010000000002,150.0,95.58000000000001,1.0,3.0,5.0,4.5,1.4864220263136458
6872,1863577619,*Oc1cccc(NC(=O)c2cc(C(=O)Nc3ccc(*)cc3)cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c1,0.33721798,104,2,28,3,2,2,train,748.3890000000004,272.0,67.42999999999999,0.0,3.0,12.0,3.5,2.208348810788607
7499,2026422493,*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,0.37064659,91,2,38,8,2,6,train,664.6510000000002,236.0,127.35999999999999,2.0,6.0,7.0,5.0,1.055616485388719
2067,555542733,*C1C(*)C2CC1C(C(=O)OCCc1ccccc1)C2C(=O)OCCc1ccccc1,0.35586688,49,2,25,4,0,2,train,390.47900000000016,150.0,52.60000000000001,2.0,2.0,8.0,2.0,1.3675144412274105
5356,1454388009,*c1ccc(-c2ccc(N(*)c3ccc(C(F)(F)F)cc3)cc2)cc1,0.44845876,44,2,19,0,1,0,train,311.306,114.0,3.24,0.0,3.0,3.0,0.5,1.8045078461127544
7956,2143907277,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)c([Si](C)(C)C)c4)(C(F)(F)F)C(F)(F)F)cc3[Si](C)(C)C)cc2[Si](C)(C)C)c([Si](C)(C)C)c1,0.41875754,122,2,39,4,0,2,train,839.208,292.0,52.60000000000001,0.0,4.0,11.0,2.0,1.9671818085209247
2700,735019484,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c(-c3ccccc3)c2)cc1,0.37852395,90,2,40,6,2,4,train,626.6240000000004,228.0,93.22,2.0,6.0,7.0,4.0,1.0371520210198744
7590,2049675087,*OCCOC(=O)CCCC(=O)OCCOc1nc(-c2ccc(OCCCC)cc2)nc(*)c1-c1ccc(OC)cc1,0.35340123,64,2,30,8,2,2,train,550.6080000000003,212.0,115.30000000000001,0.0,3.0,18.0,5.0,1.6620980720172986
6521,1773759171,*CC(*)C(=O)c1ccc(C(C)C)cc1,0.39294141,26,2,12,1,0,1,train,174.24299999999997,68.0,17.07,0.0,1.0,4.0,0.5,2.844025592590297
2234,605771725,*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N=Nc5ccc(C)cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c(C)c2)cc1C,0.37339461,109,2,46,6,6,7,train,764.798,282.0,157.67999999999998,2.0,6.0,9.0,7.0,1.0418618085700813
3363,920561799,*O[Si](C)(C)O[Si](C)(C)Oc1ccc(-c2ccc(*)cc2)cc1,0.40651802,46,2,16,3,0,0,train,316.50500000000005,110.0,27.69,0.0,2.0,6.0,1.5,2.0882245457985333
545,151560379,*CC(CCCCCCOc1ccc(N=Nc2ccc(OC)cc2)cc1)COC(=O)CCCCC(=O)O*,0.35673043,55,2,28,6,2,3,train,496.60400000000044,194.0,95.78000000000002,0.0,2.0,19.0,4.0,1.5215903621251878
2109,568593240,*C(=O)Nc1ccc(C(c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(N6C(=O)c7ccc(*)cc7C6=O)c(OC)c5)cc3OC)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.35923607,126,2,47,8,4,6,train,890.7490000000005,326.0,151.42,2.0,6.0,10.0,7.0,1.0197321859659498
1989,536465827,*CC(*)c1ccc(C([Sn](C)(C)C)[Sn](C)(C)C)cc1,0.37911502,41,2,15,0,0,0,train,443.7950000000001,94.0,0.0,0.0,1.0,5.0,0.0,3.124136257089367
3288,900206396,*c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3ccc(Oc4ccc(C56CC7CC(CC(C7)C5)C6)cc4)cc3)c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,0.3944462,135,2,53,6,2,5,train,942.8490000000004,342.0,101.06,6.0,6.0,9.0,4.0,0.9487461239303073
3639,988399583,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,0.44221475,66,2,16,4,0,0,train,430.87400000000014,142.0,36.92,0.0,1.0,9.0,2.0,2.925147943967972
164,49367014,*Oc1cccc(C(=O)c2ccc(*)cc2)c1,0.36502137,28,2,13,2,0,1,train,196.205,72.0,26.3,0.0,2.0,3.0,1.0,2.32901689442121
6380,1728252484,*CC(*)C(=O)OCCCCCCCCCCOc1cnc(-c2ccc(OC(=O)C3COC(C)(C)O3)cc2)nc1,0.36105777,63,2,29,7,2,2,train,526.6300000000002,206.0,106.07000000000001,1.0,2.0,17.0,4.5,1.2350485073639486
2264,616073908,*CC(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)CN4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(*)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc2)cc1,0.34249238,113,2,41,8,4,6,train,814.6510000000005,298.0,151.42,2.0,5.0,11.0,7.0,1.0191777124299055
1567,421125375,*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCC)cc1,0.33180261,56,2,23,8,1,4,train,441.43600000000026,168.0,117.23,0.0,2.0,13.0,5.0,1.9229833414066235
7418,2004817978,*CCCCCCCCCCCCNC(=O)CCP(C)(=O)CCC(=O)N*,0.35766138,38,2,19,3,2,3,train,372.4900000000001,146.0,75.27,0.0,0.0,18.0,3.5,3.481772816224204
6855,1858324553,*Nc1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(N*)ccc1-2,0.366300765,48,2,29,0,2,0,train,418.66900000000015,168.0,24.06,1.0,2.0,16.0,2.0,1.905965497454057
3176,862699408,*Oc1cc(C(C)(C)c2ccccc2)c(OC(=O)c2cccc(C(*)=O)c2)cc1C(C)(C)c1ccccc1,0.38262051,66,2,32,4,0,2,train,476.57200000000023,180.0,52.6,0.0,4.0,8.0,2.0,1.8996050448579571
740,207258565,*c1ccc(-c2ccc3c(c2)C(CCCCCC)(CCCCCC)c2cc(*)ccc2-3)cc1,0.41767157,53,2,31,0,0,0,train,408.62900000000013,160.0,0.0,1.0,3.0,11.0,0.0,1.8068661409236717
2059,554452518,*Nc1ccc(C2(c3ccccc3N*)c3ccccc3-c3ccccc32)cc1,0.36926653,44,2,25,0,2,0,train,346.43300000000005,128.0,24.06,1.0,4.0,4.0,2.0,1.944232364169303
2839,771609530,*CC(*)c1ccc(CCCCCC)cc1,0.40375659,22,2,14,0,0,0,train,188.314,76.0,0.0,0.0,1.0,7.0,0.0,2.3888742541104726
3838,1041165828,*CCCCCC(=O)Nc1ccc(Cc2ccc(NC(=O)CCCCCN3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,0.33846216,94,2,42,7,4,7,train,710.7870000000004,268.0,150.03,2.0,4.0,17.0,6.5,0.9152297350992388
4839,1308822610,*Nc1ccc([C@@]2(C)c3ccc(N*)cc3CC2(C)C)cc1,0.36731857,40,2,18,0,2,0,train,264.37199999999996,102.0,24.06,1.0,2.0,3.0,2.0,2.1480136907482907
1307,354177724,*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(C2CCC(N4C(=O)c5ccc(*)cc5C4=O)CC2)C3=O)cc1,0.34499607,78,2,30,8,2,6,train,536.4960000000004,198.0,127.35999999999999,3.0,3.0,5.0,5.0,1.1164365443337727
3701,1003322685,*CC(*)(C)C(=O)OC1(C)CCCN(c2ccc(N=Nc3ccc(C=C(C#N)S(C)(=O)=O)cc3)cc2)C1,0.37311394,69,2,26,4,4,5,train,492.6010000000002,182.0,112.19,1.0,2.0,8.0,4.0,1.6524145830166908
680,189875275,*C#CC(COS(=O)(=O)c1ccc(C)cc1)=C(*)COS(=O)(=O)c1ccc(C)cc1,0.37237347,56,2,20,6,0,5,train,418.49200000000013,146.0,86.74000000000001,0.0,2.0,8.0,3.0,2.1363693418371397
7115,1921035085,*CCCCCCN1C(=O)C(=O)N(c2ccc(CCc3ccccc3N3C(=O)C(=O)N(*)C3=O)cc2)C1=O,0.33804418,66,2,26,6,4,6,train,488.5000000000002,184.0,115.38,2.0,2.0,11.0,5.0,1.4150610621378634
4046,1092652620,*CC(*)c1ccc(N(c2ccccc2)c2ccccc2)cc1,0.4131707,35,2,20,0,1,0,train,271.36300000000006,102.0,3.24,0.0,3.0,5.0,0.5,2.022837723098129
2204,597331938,*OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc(*)ccc2C32c3ccccc3-c3ccccc32)cc1,0.38655989,67,2,33,5,0,2,train,494.5020000000002,180.0,61.83000000000001,2.0,5.0,3.0,2.5,1.3505934020990993
226,66287866,*Oc1ccc(C(c2ccccc2)c2ccc(OC(*)=S)cc2)cc1,0.36796394,40,2,20,2,0,1,train,318.397,112.0,18.46,0.0,3.0,5.0,1.0,1.9994675228345828
3309,906210584,*CC1CCC(COP(=O)(N=Nc2ccc(Oc3ccc(N=NP(=O)(O*)OC)cc3)cc2)OC)CC1,0.36114969,61,2,22,7,4,4,train,522.4350000000002,188.0,129.73,1.0,2.0,13.0,5.5,1.5272426011723872
2632,716027443,*CCCCCCOC(=O)Nc1cccc(P(=O)(c2ccccc2)c2cccc(NC(=O)O*)c2)c1,0.35310551,57,2,26,5,2,3,train,478.4850000000002,176.0,93.73,0.0,3.0,11.0,4.5,1.855268941462628
4956,1342064373,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Sc2ccccc2)cc1-c1ccccc1,0.36668313,52,2,25,4,0,2,train,424.47700000000015,150.0,52.6,0.0,4.0,7.0,2.0,1.6641424700772174
865,241512397,*CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)OCCOc3ccc(C4(c5ccc(O*)cc5)c5ccccc5-c5ccccc54)cc3)cc2)cc1,0.35416456,85,2,44,6,2,2,train,688.7800000000003,258.0,95.12000000000002,1.0,6.0,13.0,5.0,0.9372784076583406
5080,1378439616,*CCCCCC(=O)Nc1ccc(NC(=O)CCCCCN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc1,0.33248324,83,2,35,7,4,7,train,620.6620000000003,234.0,150.03,2.0,3.0,15.0,6.5,1.0634395025244128
4761,1286920787,*C=C(C#N)C(=O)OCCCCCCOC(=O)C(C#N)=Cc1ccc2c(c1)c1cc(*)ccc1n2CCCCCCCCCCCOc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,0.36240665,106,2,51,7,4,6,train,832.9979999999998,318.0,157.48000000000002,0.0,5.0,26.0,5.5,0.9759623069058114
3680,997252615,*CC(*)OC,0.36080303,8,2,3,1,0,0,train,58.08,24.0,9.23,0.0,0.0,2.0,0.5,2.7541847860376616
231,67510171,*C=C(*)c1c(F)c(F)c(CCCC)c(F)c1F,0.41251953,31,2,12,0,0,1,train,230.20399999999995,86.0,0.0,0.0,1.0,4.0,0.0,3.453314161374525
3969,1075461516,*CC(O)COC(=O)CCCCCCCCC(=O)OCC(O)COc1ccc(C=C(C)c2ccc(O*)cc2)cc1,0.35077016,62,2,31,8,0,3,train,540.6530000000002,212.0,111.52000000000001,0.0,2.0,20.0,5.0,1.5274041765721622
5577,1512407115,*Nc1ccc(-c2c(-c3ccccc3)cc(N*)c(C)c2-c2ccccc2)cc1,0.36604674,48,2,25,0,2,0,train,348.44900000000007,130.0,24.06,0.0,4.0,5.0,2.0,2.094787913076102
7243,1956587899,*CC(*)(C)C(=O)OCCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,0.36616331,57,2,20,4,4,3,train,382.4200000000001,146.0,97.4,0.0,2.0,10.0,4.0,1.9386783068666962
6275,1701467144,*Oc1ccc(CC(Cc2ccc(*)cc2)(C(=O)OCC)C(=O)OCC)cc1,0.36224127,46,2,21,5,0,2,train,354.40200000000016,136.0,61.83,0.0,2.0,9.0,2.5,2.477266540031379
1987,535937381,*CC(CSC(C)C)O*,0.41844328,14,2,6,1,0,0,train,132.22799999999998,48.0,9.23,0.0,0.0,5.0,0.5,3.2555303162333966
6560,1784231547,*Oc1ccc(N=C(C)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C(C)=Nc6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,0.37958544,84,2,43,3,2,2,train,628.7720000000004,236.0,52.41,0.0,6.0,11.0,2.5,1.0512874472654177
3138,850843223,*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(C(c4ccc(NC(=O)c5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,0.36985522,140,2,48,6,4,6,train,980.7180000000008,356.0,132.95999999999998,2.0,6.0,9.0,6.0,0.9637841779308085
1956,527877967,*Nc1ccc(C2(c3ccc(N*)c(C)c3)CCCCC2)cc1C,0.36323819,38,2,20,0,2,0,train,292.42599999999993,114.0,24.06,1.0,2.0,4.0,2.0,2.109857305272268
5866,1590006077,*O[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](*)(C)C,0.49804119,78,2,22,1,0,0,train,485.04500000000024,154.0,9.23,0.0,0.0,1.0,0.5,5.654101237379595
5954,1614580924,*CC(*)(C)C(=O)OCCCC1CCCCC1,0.36533383,26,2,13,2,0,1,train,210.31699999999992,86.0,26.3,1.0,0.0,6.0,1.0,2.0887206519571193
6519,1773543795,*CCN(*)C(=O)c1cccc(F)c1,0.34841899,23,2,9,1,1,1,train,165.16699999999994,62.0,20.310000000000002,0.0,1.0,3.0,1.0,2.7844423491068393
3926,1064576585,*CCOCCOc1ccc(NC=Nc2ccc(O*)cc2)cc1,0.35570592,33,2,17,3,2,1,train,298.342,114.0,52.08,0.0,2.0,10.0,3.0,1.7503177467657611
7394,1999630530,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(*)cc5)CCCC4)cc3)cc2)cc1,0.37454618,62,2,29,4,0,2,train,468.5740000000003,170.0,52.60000000000001,1.0,4.0,7.0,2.0,1.3288307822451297
6631,1801224003,*CCCC(C)CNC(=O)c1ccc(C(=O)N*)cc1,0.33451946,32,2,14,2,2,2,train,246.31000000000003,96.0,58.2,0.0,1.0,7.0,3.0,2.492028723566161
961,263087206,*CC(*)(C)C(=O)OCCCCCCOc1ccc(OC(=O)c2ccc(OC)c(Br)c2)cc1,0.35326079,54,2,24,6,0,2,train,491.3780000000001,166.0,71.06,0.0,2.0,13.0,3.0,1.6393094085572988
6442,1748671851,*C(=C(*)c1ccc(CCCC)cc1)c1ccccc1,0.42642935,31,2,18,0,0,1,train,234.34200000000004,90.0,0.0,0.0,2.0,5.0,0.0,2.2199791693218676
7210,1948698672,*OC(COC(=O)C12CC3CC(CC(C(*)=O)(C3)C1)C2)COc1ccc(N=Nc2ccc(C#N)cc2)cc1,0.35736369,68,2,28,5,3,3,train,485.54000000000013,184.0,110.34,4.0,2.0,10.0,4.0,1.1219322410247576
5357,1454873499,*Oc1ccc(Oc2ccc(C=Nc3ccc(Oc4ccc(N=Cc5ccc(*)cc5)cc4)cc3)cc2)cc1,0.37351245,61,2,32,3,2,2,train,482.53900000000016,178.0,52.41,0.0,5.0,9.0,2.5,1.1327386551826144
4623,1247276415,*CCNC(=O)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(C(=O)NCCN(*)c3ccc(/C=C/c4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,0.35889095,102,2,44,4,4,4,train,714.8980000000003,262.0,104.58000000000001,0.0,6.0,15.0,5.0,1.156563243761275
2451,669636470,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccccc7Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,0.36159124,99,2,46,8,2,4,train,734.7200000000003,268.0,111.68,2.0,7.0,10.0,5.0,0.8456598411678465
787,221632888,*O[Si](*)(C)CCc1ccc(O)cc1,0.35484533,25,2,9,2,0,0,train,180.279,64.0,29.46,0.0,1.0,4.0,1.5,2.497377998784855
7891,2124605218,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)cc1,0.36722758,73,2,32,6,0,4,train,532.5730000000003,190.0,86.74000000000001,0.0,5.0,9.0,3.0,1.2671158989884461
3390,927050868,*CCCCCOC(=O)c1ccc(C=Cc2ccc(C(=O)O*)cc2)cc1,0.35355098,42,2,21,4,0,3,train,336.38700000000006,128.0,52.60000000000001,0.0,2.0,9.0,2.0,1.8794214701239293
4174,1130043437,*NCCCCCCCCCCN*,0.34317069,14,2,10,0,2,0,train,170.3,72.0,24.06,0.0,0.0,11.0,2.0,2.7847655305545773
1877,506748374,*CCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,0.3396223,35,2,18,3,2,2,train,318.4170000000001,126.0,67.43,0.0,1.0,13.0,3.5,2.2210810828562493
3908,1058915923,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(S(=O)(=O)c7ccc(Oc8ccc(C=C9CCC(=Cc%10ccc(*)cc%10)C9=O)cc8)cc7)cc6)cc5)CCCC4)cc3)cc2)cc1,0.37436911,132,2,60,9,0,7,train,975.1529999999998,352.0,122.27000000000001,2.0,8.0,15.0,4.5,0.7344207067433459
4045,1092567276,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8cc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)ccc8c7)cc6C5=O)cc4)cc3)cc2)cc1,0.36600416,111,2,50,8,2,4,train,784.7800000000002,286.0,111.68,2.0,8.0,10.0,5.0,0.7688916197284124
1481,397033633,*CC(*)c1ccc(O)cc1,0.34302705,17,2,8,1,0,0,train,120.15099999999997,46.0,20.23,0.0,1.0,2.0,1.0,2.8057445316140472
5260,1427715399,*c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccccc3)(c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)C(F)(F)F)cc1)C2=O,0.40799156,108,2,39,4,2,4,train,750.5730000000003,272.0,74.76,2.0,5.0,6.0,3.0,1.285592625628661
7467,2017623024,*CCCCCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1,0.37701196,43,2,24,2,2,0,train,374.48400000000015,144.0,52.06,0.0,4.0,11.0,2.0,1.3193742070034764
6365,1723857031,*CCCCCCOC(=O)OCCCCCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O*)cc2)cc1,0.35910685,61,2,36,9,0,2,train,628.8030000000005,250.0,98.75000000000001,0.0,2.0,28.0,4.5,1.2959378993046309
2121,574000870,*CC(*)(C)C(=O)OCC(CC)CCCC,0.38032702,25,2,12,2,0,1,train,198.30599999999993,82.0,26.3,0.0,0.0,8.0,1.0,3.9663969137868578
5934,1609876819,*CCCCOCO*,0.35936946,9,2,5,2,0,0,train,102.133,42.0,18.46,0.0,0.0,6.0,1.0,2.595082706793886
4247,1147168409,*CCCCCC(=O)N*,0.34031759,13,2,6,1,1,1,train,113.16,46.0,29.1,0.0,0.0,5.0,1.5,2.9617756061821483
3736,1014178298,*c1ccc(C(=O)OCCCCCCCCOC(=O)c2ccc(-c3nnc(*)s3)cc2)cc1,0.36108206,52,2,24,4,2,2,train,436.533,160.0,78.38000000000001,0.0,3.0,12.0,3.0,1.2056916798580397
7837,2111641058,*CC(*)C(=O)OCCCCC,0.37816739,17,2,8,2,0,1,train,142.198,58.0,26.3,0.0,0.0,6.0,1.0,3.3104752935444957
6488,1761703329,*C=CC1CC(=CC)C(*)C1,0.40651799,19,2,9,0,0,2,train,120.19499999999998,48.0,0.0,1.0,0.0,1.0,0.0,2.563680345787269
4225,1142909412,*N=P1(*)Oc2ccccc2-c2ccccc2O1,0.36981013,28,2,12,2,1,1,train,229.17499999999998,78.0,30.82,1.0,2.0,0.0,1.5,2.3145313419026947
3894,1056427666,*CC(*)(C)C(=O)OCC(F)(F)C(F)F,0.33748264,28,2,7,2,0,1,train,200.13099999999994,76.0,26.3,0.0,0.0,5.0,1.0,4.237773447317193
2278,619582212,*Oc1ccc(N=CCCCC=Nc2ccc(OC(=O)NCCCCCCNC(*)=O)cc2)cc1,0.34722952,51,2,25,4,4,4,train,450.5390000000003,174.0,101.38,0.0,2.0,15.0,5.0,1.5498878915944003
744,208448147,*CC(*)(C)C(=O)OCc1ccco1,0.3375562,23,2,9,3,0,1,train,166.176,64.0,39.44,0.0,1.0,4.0,1.5,2.4266778346693525
5404,1468958338,*Nc1cccc2cc3cccc(N*)c3cc12,0.33370765,26,2,14,0,2,0,train,206.248,76.0,24.06,0.0,3.0,2.0,2.0,2.4426015899766442
6072,1646984336,*Nc1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)c(N*)c(-c3ccccc3)c2-c2ccccc2)c(C)c1C,0.3811955,71,2,38,0,2,0,train,514.6720000000003,192.0,24.06,0.0,6.0,7.0,2.0,1.9331249319638606
4232,1143744739,*Nc1cccc(C(=O)c2ccc(NC(=O)c3cccc(C(=O)c4ccc(C(*)=O)cc4)c3)cc2)c1,0.35096229,64,2,28,4,2,4,train,446.4620000000002,164.0,92.34,0.0,4.0,8.0,4.0,1.4575499869453612
4983,1349559067,*CC(CS(=O)(=O)C(C)C)O*,0.37689062,22,2,6,3,0,2,train,164.22599999999997,60.0,43.370000000000005,0.0,0.0,5.0,1.5,4.233973611840311
5364,1455663460,*Nc1ccc([C@]2(C)c3cc(N*)ccc3[C@@H](C)[C@H]2C)cc1,0.3637627799999999,48,2,18,0,2,0,train,264.372,102.0,24.06,1.0,2.0,3.0,2.0,2.160517399649921
6270,1700600089,*Nc1ccc(C2(c3ccc(N*)c(CC)c3C)c3ccccc3-c3ccccc32)c(C)c1CC,0.38884265,56,2,31,0,2,0,train,430.5950000000002,164.0,24.06,1.0,4.0,6.0,2.0,1.9987499947740957
6321,1712598778,*Nc1ccc(-c2cc(C)c(-c3c(C)cc(-c4ccc(N*)cc4)c4ccccc34)c3ccccc23)cc1,0.37446309,65,2,34,0,2,0,train,462.5960000000001,172.0,24.06,0.0,6.0,5.0,2.0,1.6151930221900763
800,225811773,*Nc1ccc(-c2ccc(N*)c(-c3ccccc3)c2)cc1,0.34463445,36,2,18,0,2,0,train,258.324,96.0,24.06,0.0,3.0,4.0,2.0,2.0630030545346383
1472,394508821,*CC(*)c1ccccc1C(=O)N(C)C,0.36482534,24,2,11,1,1,1,train,175.23099999999997,68.0,20.310000000000002,0.0,1.0,3.0,1.0,3.1161474111310747
6641,1804758935,*Cc1cc2cc(C(=O)Nc3cccc(NC(=O)c4cc5cc(*)c(OC(=O)COc6ccc7ccc(=O)oc7c6)cc5oc4=O)c3)c(=O)oc2cc1OC(=O)COc1ccc2ccc(=O)oc2c1,0.32001904,117,2,49,16,2,8,train,900.7610000000003,330.0,250.09999999999997,0.0,9.0,13.0,10.0,0.828599250928058
5734,1556403536,*c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(N4C(=O)c5ccc(NC(=O)Nc6ccc(Oc7ccccc7-c7ccccc7Oc7ccc(NC(=O)Nc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)ccc3ccccc23)cc1,0.36530403,152,2,74,10,6,6,train,1179.214,432.0,193.94,2.0,12.0,15.0,10.0,0.6110244861058659
3022,819957053,*Nc1ccc(CC(C)(C)NC(=O)CCC(*)=O)cc1,0.33397161,34,2,14,2,2,2,train,246.30999999999997,96.0,58.199999999999996,0.0,1.0,7.0,3.0,2.544700167573829
7689,2073433279,*OP(=O)(Oc1ccc(OC)cc1)Oc1c(Br)cc(C(c2cc(Br)c(*)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,0.38658695,79,2,22,5,0,1,train,819.9030000000002,204.0,53.99000000000001,0.0,3.0,8.0,2.5,2.1837939908806003
