index,id,SMILES,FFV,SMILES_Length,Stars,Carbons,Oxygens,Nitrogens,Equals,split
4776,1290806312,*c1ccc(Oc2ccc3ccc(Oc4ccc(N5C(=O)CC(=O)N(*)C5=S)cc4)cc3c2)cc1,0.37149644,60,2,26,4,2,3,valid
703,196134048,*CC(*)c1cc(Br)ccc1OCCC(C)C,0.40859696,26,2,13,1,0,0,valid
5003,1356914950,*c1cccc(N2C(=O)c3cccc(Oc4ccc(-c5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5)cc4)c3C2=O)c1,0.36636392,77,2,34,6,2,4,valid
4349,1171188982,*Nc1ccc(N*)c(-c2c(-c3ccccc3)ccc3ccccc23)c1,0.35686225,42,2,22,0,2,0,valid
437,121214961,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2C(O)(C(F)(F)F)C(F)(F)F)c(C(O)(C(F)(F)F)C(F)(F)F)c1,0.35851232,120,2,33,6,0,2,valid
4907,1330672528,*Nc1nc(C)nc(N*)n1,0.3244865,17,2,4,0,5,0,valid
7771,2094965474,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccccc3-c3ccccc3C(*)=O)cc2)cc1,0.35835285,58,2,29,4,0,2,valid
4504,1213369367,*CC(*)C(=O)Nc1ccccc1Cl,0.34811254,22,2,9,1,1,1,valid
450,125514208,*c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5c(C)cc(C(C)(C)c6cc(C)c(Oc7ccc8c(c7)C(=O)N(*)C8=O)c(C)c6)cc5C)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,0.40081529,124,2,49,6,2,4,valid
5434,1475746225,*O[Si](*)(C)CCCCCCCCCCCOc1ccc(/C=C/c2ccc(OCCCC)cc2)cc1,0.38608209,54,2,30,3,0,1,valid
5822,1579941096,*Nc1c2ccccc2c(N*)c2c(-c3ccccc3)cccc12,0.35157885,37,2,20,0,2,0,valid
7875,2119800195,*C=C(*)CCCOc1ccc(OC(=O)c2ccc(OCCCCCCCC)cc2)cc1,0.36337472,46,2,26,4,0,2,valid
3794,1030451978,*Nc1ccc([C@]23C[C@@H]4[C@H]5C[C@]6(c7ccc(N*)cc7)C[C@H]([C@H]5C2)[C@H](C3)[C@H]4C6)cc1,0.3645152,85,2,26,0,2,0,valid
52,12627006,*c1ccc(OCCN(CC)c2ccc(C(C#N)=C(C#N)C#N)cc2)c(-c2cc(-c3ccccc3)c3cc(Oc4ccc5nc(*)cc(-c6ccccc6)c5c4)ccc3n2)c1,0.39541698,104,2,51,2,6,1,valid
7645,2064758203,*CCCCCCNC(=O)c1cccc(C(=O)N*)c1,0.33764857,30,2,14,2,2,2,valid
7853,2113988141,*C(=O)Nc1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,0.34372152,55,2,22,4,3,4,valid
4113,1112287021,*Oc1ccc(N=Nc2ccc(S(=O)(=O)c3ccc(N=Nc4ccc(OC(=O)c5ccc(N=Nc6ccc(C(*)=O)cc6)cc5)cc4)cc3[N+](=O)[O-])c([N+](=O)[O-])c2)cc1,0.36582704,118,2,38,10,8,9,valid
4206,1137724791,*CC(*)c1ccc2c(c1)OCO2,0.3514226,21,2,9,2,0,0,valid
7287,1967860241,*CC(*)(CC(=O)Oc1ccc(OCCC)cc1)C(=O)Oc1ccc(OCCC)cc1,0.35583828,49,2,23,6,0,2,valid
5907,1602838431,*CC(*)c1cc(-c2ccc(C(=O)OC3CC(C)CCC3C(C)C)cc2)ccc1-c1ccc(C(=O)OC2CC(C)CCC2C(C)C)cc1,0.3845381,82,2,42,4,0,2,valid
6030,1635582225,*c1ccc2c(c1)C(=O)N(c1c(C)cc(-c3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3)cc1C)C2=O,0.41327874,98,2,35,4,2,4,valid
7737,2085613609,*C=Cc1ccc(-c2ccc(C(C#N)=Cc3ccc4c(c3)C(CC)(CC)c3cc(C=C(C#N)c5ccc(-c6ccc(C=CC7=CC(=C(C#N)C#N)C=C(*)O7)s6)cc5)ccc3-4)cc2)s1,0.40560476,120,2,55,1,4,7,valid
2739,746810021,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OCCCCCCCCCCCC)cc1,0.35629781,66,2,34,7,1,4,valid
2006,541170005,*Nc1ccc(C(c2ccc(N*)cc2)c2cc(C(C)C)cc(C(C)C)c2)cc1,0.37601699,49,2,25,0,2,0,valid
7708,2078434455,*c1c(C)cc(C)c(N2C(=O)c3ccc(Sc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1C,0.41533211,64,2,24,4,2,4,valid
6517,1773383580,*CCCCCCOc1ccc(-c2ccc(O*)c3ccccc23)c2ccccc12,0.36384128,43,2,26,2,0,0,valid
4583,1237783866,*Oc1ccc(C(c2ccc(Oc3c(F)c(F)c(C(=O)c4c(F)c(F)c(*)c(F)c4F)c(F)c3F)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.3658273,90,2,28,3,0,1,valid
381,105613036,*c1ccc2c(c1)C(=O)N(c1ccc(OCCN(CCOc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c3ccc(C(C#N)=C(C#N)C#N)cc3)cc1)C2=O,0.35967534,122,2,46,6,6,5,valid
248,71135797,*CCCCCCN1C(=O)c2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O,0.34204989,85,2,36,8,2,6,valid
4138,1120266201,*c1ccc(*)c(C(=O)c2ccc(C)cc2)c1,0.40940736,30,2,14,1,0,1,valid
1538,411845496,*CC(*)(C)C(=O)OCCCCCCCCCCOc1ccc(N=Nc2ccc(OC)cc2)cc1,0.36656596,51,2,27,4,2,2,valid
7280,1966018498,*SC1CCCC(*)C1,0.39301912,13,2,6,0,0,0,valid
4395,1182969887,*c1ccc(C(=O)Nc2ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(NC(=O)c6ccc(N7C(=O)c8ccc(-c9cccc%10c9C(=O)N(*)C%10=O)cc8C7=O)cc6)cc5)cc4)cc3)cc2)cc1,0.35960225,132,2,54,10,4,8,valid
4110,1110958155,*Nc1ccc(-c2ccc(N*)c(-c3ccccc3C(C)(C)C)c2)cc1,0.36107989,44,2,22,0,2,0,valid
371,103257739,*c1ccc2c(c1)C(=O)N(c1cccc(C(c3ccccc3)(c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)C(F)(F)F)c1)C2=O,0.38996211,108,2,39,4,2,4,valid
6535,1777861386,*Nc1c(-c2ccccc2)cc(Cc2cc(-c3ccccc3)c(N*)c3ccccc23)c2ccccc12,0.3626091,59,2,33,0,2,0,valid
3395,929535825,*Nc1ccccc1-c1c(N)ccc2cc3c(-c4ccccc4N)c(N*)ccc3cc12,0.35412155,50,2,26,0,4,0,valid
7608,2053942851,*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,0.37997569,42,2,30,2,2,2,valid
3523,962995886,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCCOCCOCC)cc1,0.33730096,66,2,30,11,1,4,valid
7711,2078647419,*CCCCCCC1CC(CCC2CC(*)OC2=O)C(=O)O1,0.33989367,34,2,16,4,0,2,valid
2627,714476191,*c1ccc(CC(=O)Nc2ccc(NC(=O)Cc3ccc(-c4sc(*)c(-c5ccccc5)c4-c4ccccc4)cc3)cc2)cc1,0.38234707,76,2,38,2,2,2,valid
4737,1277787594,*CCCCCCOC(=O)Nc1ccc(C)c(NC(=O)OCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c1,0.3490302,64,2,33,6,2,2,valid
4011,1085340471,*Nc1c2nc(C)n(N)c(=O)c2cc2c(=O)n(N*)c(C)nc12,0.36303676,43,2,12,2,7,2,valid
1668,447614903,*C=Cc1cc(OCCCCCCCC)c(*)cc1OC,0.38882132,28,2,17,2,0,1,valid
197,57989832,*OC(COC(*)=O)COc1ccccc1,0.33796381,23,2,10,4,0,1,valid
4745,1282073595,*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4c(C(=O)c5ccc(*)cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c4-c4ccc(F)cc4)cc3)cc2)cc1,0.40131849,125,2,59,4,0,2,valid
6670,1809695642,*CCN(CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O)c1ccc(N=Nc2ccc(C3OCCO3)cc2)cc1,0.35607146,104,2,38,6,5,5,valid
4032,1090041949,*c1ccc(Oc2c(C)cc(C(C)(C)c3cc(C)c(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)cc9)CCC(c9ccccc9)CC8)cc7)cc6C5=O)cc4)c(C)c3)cc2C)cc1,0.38650416,155,2,71,8,2,4,valid
4769,1289126534,*CCCC1(CCCNC(=O)CCCCC(=O)N*)c2ccccc2-c2ccccc21,0.34825862,46,2,25,2,2,2,valid
5851,1587431956,*CCCS(=O)(=O)CCCS(=O)(=O)CCCOC(=O)c1cccc(C(=O)O*)c1,0.35154023,51,2,17,8,0,6,valid
6531,1777341480,*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(O)c3)cc1O)C2=O,0.37314442,92,2,31,6,2,4,valid
6557,1784004493,*CC(CO*)(CS(=O)(=O)CCCC)CS(=O)(=O)CCCC,0.38553918,38,2,13,5,0,4,valid
1063,288986880,*CC(COC(=O)CCCCCCCCCCN1C(=O)C2C3C=CC(C3)C2C1=O)O*,0.34865046,49,2,23,5,1,4,valid
68,18227797,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCCCCC)cc1,0.35827772,66,2,34,7,1,4,valid
1416,380408256,*Oc1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(Oc4ccc(C(=O)Nc5ccc(Cc6ccc(NC(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1,0.36900902,101,2,51,4,2,2,valid
5823,1580080124,*CC(O)CN(*)c1ccc(N=Nc2ccc(Cl)cc2)cc1,0.37983776,36,2,15,1,3,1,valid
6651,1806691588,*Nc1cc(N*)c(/N=N/c2ccc(S(=O)(=O)O)cc2)c(N)c1C,0.34174753,45,2,13,3,5,3,valid
2408,659538579,*Nc1cc(-c2ccccc2N*)cc(-c2cc3cc4ccccc4cc3c3cc4ccccc4cc23)c1,0.36115778,58,2,34,0,2,0,valid
1752,472043812,*C(=O)Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc8ccc(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cc8c7)cc5)C6=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,0.36278753,167,2,67,10,4,6,valid
175,52649125,*Oc1ccc(N=CCCCC=Nc2ccc(OC(=O)NC3CC(C)(C)CC(C)(CNC(*)=O)C3)cc2)cc1,0.35087282,65,2,29,4,4,4,valid
537,149152941,*C(=O)c1ccc(Oc2ccc(Oc3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(Cc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)cc4)C5=O)cc3)cc2)cc1,0.37562904,109,2,49,8,2,6,valid
5035,1366196353,*Nc1ccc(-c2ccc(N*)cc2-c2cccc3ccccc23)c(-c2cccc3ccccc23)c1,0.35926745,57,2,32,0,2,0,valid
4425,1191663733,*Oc1ccc(Oc2ccc(C(=O)c3cccc4cccc(C(=O)c5ccc(*)cc5)c34)cc2)cc1C(C)(C)C,0.38686999,68,2,34,4,0,2,valid
2021,544904323,*N=P(*)(OCCCc1ccccc1)OCCCc1ccccc1,0.36697361,33,2,18,2,1,1,valid
846,235082589,*Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc(*)c(S(=O)(=O)O)c4)cc3S(=O)(=O)O)cc2)cc1,0.36352019,72,2,25,9,0,5,valid
2048,552315395,*OC(F)(F)COC(=O)c1cccc(C(=O)OCC(*)(F)F)c1,0.32071779,41,2,12,5,0,2,valid
6616,1797111879,*Oc1c(C)cc(C2(c3cc(C)c(OC(=O)c4cccc(C(*)=O)c4)c(C)c3)CCC3CCCCC3C2)cc1C,0.40660507,70,2,34,4,0,2,valid
5085,1379290572,*Oc1ccc(NC(=O)Nc2ccccc2CCc2ccccc2NC(=O)Nc2ccc(*)cc2)cc1,0.35119431,55,2,28,3,4,2,valid
5490,1488067118,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)c3c(C)cc(C)c(N4C(=O)c5ccc(*)cc5C4=O)c3C)c1)C2=O,0.39668425,83,2,33,6,2,6,valid
3065,832907527,*Nc1cccc2c(NC(=O)Nc3cc(NC(*)=O)cc(C(=O)Nc4ccc5c(c4)C(=O)c4ccccc4C5=O)c3)cccc12,0.32826884,78,2,33,5,5,5,valid
6434,1745290374,*CCOCCOCCOc1ccc(C=Cc2ccc(C=Cc3ccc(O*)c4ccccc34)cc2)c2ccccc12,0.36046358,60,2,36,4,0,2,valid
4733,1276163646,*CCCCCCN(C(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)N(*)C(C)C)C(C)C,0.35467829,55,2,17,2,2,2,valid
1530,410419753,*N=P(*)(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.32778117,113,2,16,2,1,1,valid
7077,1913033936,*CCC1CC(*)C2CCCC12,0.37234991,18,2,10,0,0,0,valid
3228,880265803,*CC(COC(=O)O*)OCCCCOc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,0.34702977,55,2,22,7,1,3,valid
212,61782925,*CC(*)C(=O)OC(OCC)C(F)(F)F,0.35306137,26,2,7,3,0,1,valid
1295,350799877,*C1C(=O)N(c2ccccc2C)C(=O)C1*,0.37508855,28,2,11,2,1,2,valid
2343,639451609,*CC(*)(C)C(=O)OCc1c(Cl)cccc1Cl,0.35787475,30,2,11,2,0,1,valid
6677,1811300122,*OC(C)COC(=O)c1cccc(C(*)=O)c1,0.34359034,29,2,11,4,0,2,valid
6672,1809876113,*NC(CCC(=O)OCCCCCC)C(*)=O,0.3561514,25,2,11,3,1,2,valid
167,50053709,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4C(F)(F)F)cc3)c1)C2=O,0.37058659,95,2,37,7,2,6,valid
4652,1252824054,*C=CC1CC(*)C(C(=O)Oc2ccccc2)C1,0.36298238,30,2,14,2,0,2,valid
5530,1501914019,*CC(*)(C)C(=O)OC1CCC(C)CC1,0.37962423,26,2,11,2,0,1,valid
6444,1748879320,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)N(C)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,0.37706698,80,2,31,6,3,6,valid
3799,1032824878,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c(*)c7ccccc57)C(=O)N(C)C6=O)cc4)cc3)cc2)cc1,0.3747633,86,2,37,6,1,4,valid
5414,1470768847,*CC(*)C(=O)OCCCCCCOc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,0.36065471,54,2,21,5,3,3,valid
3241,884758912,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5c6c(c(*)c7ccccc57)C(=O)N(c5ccccc5F)C6=O)cc4)cc3)cc2)cc1,0.37981659,90,2,43,5,1,3,valid
4261,1150533909,*O[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.3677149,43,2,7,1,0,0,valid
1585,428642513,*CC(*)(C)C(=O)Oc1ccc(C(=O)C=Cc2ccc(OC)c(OC)c2)cc1,0.34006811,49,2,21,5,0,3,valid
7524,2033898259,*Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCCC(=O)N*)cc1,0.36245212,42,2,26,2,2,2,valid
6582,1789644215,*Nc1ccc([C@@H](CCCC)c2ccc(C3(c4ccc([C@H](CCCC)c5ccc(N*)cc5)cc4)CCC(CCCCC)CC3)cc2)cc1,0.37086553,84,2,45,0,2,0,valid
4096,1106744054,*CC(CS(=O)(=O)CCC)O*,0.37543167,20,2,6,3,0,2,valid
7212,1949190696,*Oc1ccc(Oc2ccc(NC(=O)c3cc(NC(=O)c4ccc(OC(C)=O)cc4)cc(C(=O)Nc4ccc(*)cc4)c3)cc2)cc1,0.34312529,81,2,35,7,3,4,valid
5423,1473570358,*C(=O)c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)cc5)C6=O)cc4)cc3)cc2)cc1,0.37060615,128,2,54,11,2,8,valid
3423,937312139,*CCC1CC(OC(=O)CCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)CC1*,0.36926813,54,2,31,3,1,1,valid
3352,917545259,*CCC(F)(F)C(*)(F)F,0.34634024,18,2,4,0,0,0,valid
6919,1871708716,*CC(*)C(=O)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0.35501942,39,2,16,3,0,2,valid
1957,527882654,*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,0.3268589,42,2,9,2,0,1,valid
3336,914204004,*c1cc(OCCCC)c(*)cc1OCCCC,0.42056313,24,2,14,2,0,0,valid
507,141066783,*c1ccc(NC(=O)Nc2ccc(NC(=O)Nc3ccc(-c4nc(C#N)c(C#N)nc4*)cc3)cc2)cc1,0.3670318,65,2,26,2,8,2,valid
681,189877162,*Nc1ccc(C2(c3ccc(N*)cc3)c3cc([C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)ccc3-c3ccc([C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)cc32)cc1,0.39779257,120,2,45,0,2,0,valid
4817,1300902354,*Nc1ccc([C@H](C)c2ccc(C3(c4ccc([C@@H](C)c5ccc(N*)cc5C)cc4)CCCCC3)cc2)c(C)c1,0.37089997,75,2,36,0,2,0,valid
5460,1481177497,*CCC1C(=O)N(CCC)C(=O)C1*,0.34544005,24,2,9,2,1,2,valid
6749,1829654817,*Oc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc(Oc5cccc(Cc6cccc(*)c6)c5)cc4)cc3)cc2)cc1,0.3678457,76,2,39,5,0,2,valid
2360,642535209,*CCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,0.35003142,41,2,20,4,0,2,valid
4573,1234355256,*Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(C(C)(C)c6ccc(C(C)(C)c7ccc(Oc8ccc(NC(=O)c9ccc(*)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2c1,0.36837941,118,2,60,6,2,2,valid
6471,1755519343,*c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc(NC(=O)c7cccc(N8C(=O)c9ccc(C(*)(C(F)(F)F)C(F)(F)F)cc9C8=O)c7)cc6)cc5)cc4)cc3)c1)C2=O,0.36111327,148,2,60,8,4,6,valid
1861,503797851,*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(C(C)(C)c5ccc(Oc6ccc(C(=O)Nc7ccc(Oc8ccc(C(c9ccc(*)cc9)(C(F)(F)F)C(F)(F)F)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,0.36856171,143,2,65,6,2,2,valid
5290,1437709159,*Nc1ccc2ccccc2c1-c1ccc2ccccc2c1N*,0.35558527,33,2,20,0,2,0,valid
6231,1689325307,*Nc1cc(Oc2ccccc2)c(N*)c(N)c1N,0.32209092,29,2,12,1,4,0,valid
6969,1885836114,*Nc1ccc(Cc2ccc(NC(=O)c3cc(NC(=O)C(C(C)CC)N4C(=O)c5ccccc5C4=O)cc(C(*)=O)c3)cc2)cc1,0.35394467,81,2,35,5,4,5,valid
45,11796436,*Nc1cc2c(c(-c3ccccc3)c1N*)[C@@H](c1ccccc1)c1ccccc1-2,0.37078536,52,2,25,0,2,0,valid
6209,1683834264,*CC=Cc1cc(C(C)(C)c2ccc(O)c(C=CCC3CC(=O)N(c4ccc(Cc5ccc(N6C(=O)CC(*)C6=O)cc5)cc4)C3=O)c2)ccc1O,0.35434136,92,2,42,6,2,6,valid
2377,646596041,*Nc1cc(C2(c3ccc(O)c(N*)c3)c3ccccc3-c3ccccc32)ccc1O,0.3549773,50,2,25,2,2,0,valid
4429,1192456163,*Nc1ccc(/C(=C\C/C(=C/C(C)(C)c2ccc(N*)cc2)c2ccc(N)cc2)CC(C)(C)c2ccc(N)cc2)cc1,0.35963898,76,2,36,0,4,2,valid
2466,672322123,*c1ccc(OCCCCCCCCCCCOC(=O)c2ccc(C(=O)OCCCCCCCCCCCOc3ccc(-c4nnc(*)s4)cc3)cc2)cc1,0.37335529,78,2,44,6,2,2,valid
82,22184710,*CC(*)c1ccc(C(=O)OCCC)cc1,0.37674615,25,2,12,2,0,1,valid
6775,1837536238,*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CC,0.3554716,39,2,19,2,1,1,valid
7864,2116457345,*CN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(Cc3nc5ccc(Cc6ccc7nc(*)oc(=O)c7c6)cc5c(=O)o3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,0.36193236,110,2,38,8,4,6,valid
2999,815036763,*CCCCOC(=O)CCC(=O)O*,0.3291051,20,2,8,4,0,2,valid
3595,979410672,*CC(*)N1CCCC1=S,0.39052842,15,2,6,0,1,1,valid
2362,642668949,*Oc1cccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)c2)c1,0.35172352,71,2,33,5,2,3,valid
494,137060513,*CC1CCC(COP(=O)(N=Nc2ccc(-c3ccc(N=NP(=O)(O*)OC)cc3)cc2)OC)CC1,0.3611032,61,2,22,6,4,4,valid
2335,636957306,*Nc1ccc(C(c2ccc(C)cc2)(c2ccc(N)cc2)c2ccc(N*)cc2)cc1,0.37785275,51,2,26,0,3,0,valid
2873,783040210,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,0.37602514,86,2,40,6,0,3,valid
1491,400718320,*CC(*)(C)C(=O)OCCCCCCCCCCOc1ccc(C#Cc2cc(OC)c(C=Cc3ccncc3)cc2OC)cc1,0.37047455,66,2,37,5,1,2,valid
3878,1051267871,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(C(C#N)=C(C#N)C#N)cc1,0.35653071,62,2,24,4,6,3,valid
1495,401205052,*CC(*)c1ccccc1COCCC,0.37983884,19,2,12,1,0,0,valid
270,75851204,*C[Si](*)(CCCCCC)CCCCCC,0.40662633,23,2,13,0,0,0,valid
6633,1801821900,*C=C(C#N)C(=O)OCCCCCCCCCCOC(=O)C(C#N)=Cc1ccc2c(c1)c1cc(*)ccc1n2CCCCCCC,0.37650468,70,2,37,4,3,4,valid
2936,798498386,*CC(CC)(CC)COC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,0.35922882,57,2,27,4,0,2,valid
5212,1413611773,*Oc1cc(C)c(*)c(C)c1Br,0.42901007,21,2,8,1,0,0,valid
2909,791643770,*c1ccc(NC(=O)c2ccc(OCCOCCOCCOc3ccc(C(=O)Nc4ccc5[nH]c(*)nc5c4)cc3)cc2)cc1,0.34555816,72,2,33,6,4,2,valid
3711,1006229444,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6cc(Oc7ccc8c(c7)C(=O)N(*)C8=O)ccc6c5)cc4C3=O)cc2)cc1,0.368655,85,2,38,7,2,4,valid
3603,980673012,*c1ccc(*)c(C(=O)c2ccc(F)cc2)c1,0.40977621,30,2,13,1,0,1,valid
4463,1203408030,*Nc1ccc(/C=C/c2ccc(/C=C/c3ccc(N*)cc3)c3ccccc23)cc1,0.3544734,50,2,26,0,2,2,valid
3128,846811981,*Nc1ccc(C(C)(c2ccc(N)cc2)c2ccc(N*)cc2)cc1,0.36464453,41,2,20,0,3,0,valid
5465,1482072500,*c1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(N4C(=O)c5ccc(Oc6cccc7c(Oc8ccc9c(c8)C(=O)N(*)C9=O)cccc67)cc5C4=O)cc3)cc2)cc1,0.38669783,108,2,50,6,2,4,valid
4766,1288275829,*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)Nc4cccc(NC(=O)c5ccc(*)cc5)c4)cc3)cc2)cc1,0.36217731,73,2,35,4,2,2,valid
2394,651985897,*OS(=O)(=O)c1cc(S(=O)(=O)Oc2ccc(C3(c4ccc(*)cc4)CCCCC3)cc2)ccc1C,0.36712523,63,2,25,6,0,4,valid
3027,820601696,*C(=O)c1ccc2ncc(-c3ccc(-c4cnc5ccc(*)cc5n4)cc3)nc2c1,0.40401109,51,2,23,1,4,1,valid
3121,845994024,*C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc2)cc1,0.35537215,74,2,28,6,3,6,valid
5296,1439590900,*Oc1ccc(NC(=O)Nc2ccccc2CCc2ccc(NC(=O)Nc3ccc(*)cc3)cc2)cc1,0.34891233,57,2,28,3,4,2,valid
6126,1662427032,*Nc1ccc([C@H]2C=C[C@](N*)(c3ccccc3)C=C2)cc1,0.34408307,43,2,18,0,2,2,valid
1586,428683484,*C(=O)Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)c(C)c8)cc6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1,0.36727934,162,2,69,11,5,7,valid
7474,2020359190,*SC1CCCCC1*,0.39542833,11,2,6,0,0,0,valid
7202,1947203303,*Nc1ccccc1-c1cccc(C2(c3ccc(N*)c(-c4ccccc4)c3)c3ccccc3-c3ccccc32)c1,0.37486017,66,2,37,0,2,0,valid
7692,2074006647,*Nc1ccc(NC(=O)c2ccc(C(c3ccc(C(*)=O)c(C(=O)OCC)c3)(C(F)(F)F)C(F)(F)F)cc2C(=O)OCC)cc1,0.34977204,83,2,29,6,2,4,valid
5659,1534344479,*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(NC(=O)CCCCCC(=O)Nc4ccc(O*)cc4)cc3)cc2)cc1,0.33850297,82,2,40,8,2,2,valid
1467,393468444,*CCOCCOC(=O)C(CCCCCCC)C(=O)O*,0.36413222,29,2,14,5,0,2,valid
